frame,id,real_world_x,real_world_y,width,real_width
266,14,-14.80358462223723,2.768089482297462,359.61936950683594,6.549768548313869
267,14,-14.585319382644414,2.741481986207577,363.302490234375,6.636870192688468
268,14,-14.351031200990882,2.7382759814025244,368.2259216308594,6.791445948331183
269,14,-13.92482245764523,2.5871489167988306,366.0004348754883,6.757814614891675
270,14,-13.552575052324437,2.465673041347434,362.81689453125,6.723336513502252
271,14,-13.204231421319946,2.3563564211696693,359.3396301269531,6.6521021337688655
272,14,-12.887566815425073,2.2873684132169987,357.75162506103516,6.639446740352635
273,14,-12.545283783912994,2.196635721123983,356.9314727783203,6.5761179838273
274,14,-12.355900301881272,2.2447871167914784,352.5189971923828,6.531446452292902
275,14,-12.06809715836201,2.1677822728152405,350.6575241088867,6.42670624530939
276,14,-11.794074059296905,2.1431688438194167,343.90869140625,6.293197153113784
277,14,-11.508140532921091,2.105736463993142,341.21614837646484,6.224422859928003
278,14,-11.305999508226083,2.167626299184966,338.16121673583984,6.210073314990271
279,14,-11.036333252344296,2.129436116434223,338.9732437133789,6.226357025619458
280,14,-10.813738607631013,2.126175937285156,333.2944564819336,6.108303779187549
281,14,-10.549208580355694,2.0959423447276473,331.11204528808594,6.047465362546498
282,14,-10.438335151413325,2.2366490512443757,330.29461669921875,6.041355504875031
283,14,-10.114194627969571,2.1519949357789443,330.00460052490234,5.992216496426925
284,14,-9.891060664626844,2.133281945525894,325.9368896484375,5.921580649488939
285,14,-9.738372563931119,2.1766993209185004,320.4188003540039,5.811257098351787
286,14,-9.51335142026381,2.2284172432283698,318.38465881347656,5.782534568100888
287,14,-9.30119321239458,2.2588486789459736,319.6842498779297,5.796382415416931
288,14,-8.981354054159757,2.1675215140751987,316.24047088623047,5.715576918786997
289,14,-8.76274759188206,2.179409856457058,312.9800720214844,5.6370811621162975
290,14,-8.524432480651482,2.157685236757619,309.8244323730469,5.560543869264512
291,14,-8.360550787102802,2.2327301474853107,310.7087860107422,5.585781925458964
292,14,-8.093455648895125,2.2272097071440236,309.1145324707031,5.573695458651626
293,14,-7.787045883201259,2.157387423096401,308.5725860595703,5.5267050653988266
294,14,-7.517782318605992,2.0730065406723366,304.4407196044922,5.428650245967114
295,14,-7.310790130844791,2.087498718032029,300.94358825683594,5.373447531991087
296,14,-7.056006589046816,2.0959870973357555,297.7066955566406,5.330827214688219
297,14,-6.80587606834195,2.0730516968543755,298.576171875,5.3121747494615255
298,14,-6.5375127959753705,2.0026701014201698,296.9853515625,5.286765812940192
299,14,-6.283696864533753,1.9825327667875894,296.44761657714844,5.264815498861331
300,14,-6.033851295679441,1.9818563028277016,292.3195495605469,5.200735897516115
301,14,-5.788322917569872,1.956187186628695,288.83189392089844,5.1305786280742085
302,14,-5.499691915619723,1.913798645951674,289.6105499267578,5.153403695910702
303,14,-5.258856527457758,1.9079511897480028,287.9740905761719,5.1157783721211345
304,14,-5.006157463602464,1.9447309212650934,285.42979431152344,5.079162062383115
305,14,-4.799343647732986,1.972663193648589,284.54905700683594,5.056717209268584
306,14,-4.563176354714829,1.9896827883253203,284.2846984863281,5.0363116010096265
307,14,-4.263808836525823,1.9268323822016378,282.2555694580078,4.954301762301083
308,14,-3.957568360351905,1.8701817927896387,283.55113220214844,4.945508356857982
309,14,-3.719900387451119,1.8939206288081087,282.1031799316406,4.947744717076973
310,14,-3.458936069466927,1.8735856850050197,281.6051788330078,4.911574136802141
311,14,-3.223482571901294,1.944020398991237,281.46441650390625,4.886576825718271
312,14,-2.9747381788189156,1.9098475739188074,279.4668731689453,4.832987644073753
313,14,-2.7524799567974587,1.942056845032511,276.7674865722656,4.792688455277435
314,14,-2.4913463924380927,1.9931875121900424,277.7980499267578,4.775301480260943
315,14,-2.267432887539293,2.202159259960207,274.2560577392578,4.689626632519587
316,14,-1.9995998124271084,2.216373909099136,272.9781188964844,4.646748767868374
317,14,-1.7764947375813978,2.23622771623928,272.54283142089844,4.623190866168527
318,14,-1.5112347292762929,2.1744861370733624,272.4370422363281,4.603943163197353
319,14,-1.2535251013855329,2.420944696017352,270.44252014160156,4.551078389513915
320,14,-0.9550739611332496,2.519649672027215,271.7341003417969,4.553237401778891
321,14,-0.6891403696554808,2.5699808219339255,270.2665100097656,4.511858103510356
322,14,-0.3604927000803281,2.5068039297884925,273.73992919921875,4.527738346032281
323,14,-0.08411156804269752,2.493233494869421,273.0823059082031,4.491883282540049
324,14,0.2205626744218545,2.4902144837259335,274.8324279785156,4.520564814553834
325,14,0.513121907149674,2.5339734982881477,271.56427001953125,4.477056568035588
326,14,0.8159415178281019,2.3533828515341098,276.30303955078125,4.525402460814099
327,14,1.101788274387727,2.2895686538239213,274.1466979980469,4.467485214898016
328,14,1.481643856443454,2.295905367232899,269.34979248046875,4.385984286624988
329,14,1.7691671964109021,2.230911185672368,269.5536804199219,4.35824310727147
330,14,2.0460973961535607,2.17374298927836,273.6296081542969,4.381010900682297
331,14,2.3336491155179795,2.0782073356698976,277.15484619140625,4.429618487097765
332,14,2.6381731187656374,2.044352623095787,280.4653015136719,4.4887501700227235
333,14,2.933069008613263,1.9594696428936211,283.67596435546875,4.509336841647345
334,14,3.177309352315762,1.7863933257541573,292.74169921875,4.652038219583714
335,14,3.3454922204027455,1.4807749911272232,298.1098937988281,4.704742796416183
336,14,3.6213367370920877,1.1901963050392488,302.07110595703125,4.73654476461768
337,14,3.8930640606911684,0.9907365238901096,299.59185791015625,4.672859997920409
338,14,4.179436886619667,0.8225050395613078,300.5148010253906,4.662674420137127
339,14,4.490761437369512,0.6308151857206404,302.7713928222656,4.648464418860864
340,14,4.832147607973426,0.6251044352339635,303.5625915527344,4.650585829424827
341,14,5.132953135789395,0.5312881104442411,305.75482177734375,4.644129420266988
342,14,5.466378944701779,0.43110835454209523,304.53973388671875,4.573274006938022
343,14,5.786640160860417,0.39446053751467586,311.9118347167969,4.651068062089775
344,14,6.069184097544619,0.26213226397684497,322.4776611328125,4.7588587295616875
345,14,6.347174249329308,0.15577864727386753,324.4892578125,4.7348912809013735
346,14,6.663640887982692,0.053357549803169126,331.0946044921875,4.793766816256786
347,14,6.991445815064989,0.012269248153225176,343.28704833984375,4.92014307304361
348,14,7.373026408687063,0.014720045152798735,345.86041259765625,4.921297336760476
349,14,7.771504994998398,-0.054706896559746226,350.6007385253906,4.933202834329891
350,14,8.077274812183875,-0.16417844528281567,363.95526123046875,5.062905692621404
351,14,8.451282914690417,-0.21772707962095206,372.873779296875,5.125073894369457
352,14,8.874996802162114,-0.2824754197266985,381.95599365234375,5.203563527326956
353,14,9.165690805275192,-0.38457308307551186,391.1290283203125,5.254635277375914
354,14,9.517689295199201,-0.4922280644411655,400.2514343261719,5.324986173808299
355,14,9.837856854112196,-0.6177435223673301,409.4110107421875,5.365267276222279
356,14,10.153412086229665,-0.7509135640808434,420.4897155761719,5.436535939228652
357,14,10.481933687834927,-0.9385276291725962,432.474609375,5.454216720613356
358,14,10.760596200686914,-1.0320319658339807,442.5196838378906,5.515842054415086
